n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
CA9,768,SKP2,6502,K562,31300006,CRISPR/CRISPRi,0.85
CA9,768,PIK3CG,5294,LAML,28319085,CRISPR/CRISPRi,0.85
CHSY3,337876,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.44
CHSY3,337876,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.44
CHSY3,337876,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44
CAND1,55832,NAE1,8883,A375;A375;A375;A375,23100467,GenomeRNAi,0.629
DFFB,1677,NAE1,8883,A375;HCT116,23100467,GenomeRNAi,0.575
AAR2,25980,NRAS,4893,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
AAR2,25980,KRAS,3845,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
AAR2,25980,HRAS,3265,DLD-1;DLD-1,19490893,GenomeRNAi,0.515
MST1R,4486,TPSAB1,7177,LAML,28319085,CRISPR/CRISPRi,0.85
MST1R,4486,TST,7263,LAML,28319085,CRISPR/CRISPRi,0.85
MST1R,4486,TOP1,7150,LAML,28319085,CRISPR/CRISPRi,0.85
MST1R,4486,PRKCA,5578,LAML,28319085,CRISPR/CRISPRi,0.85
MST1R,4486,PRKCZ,5590,LAML,28319085,CRISPR/CRISPRi,0.85
PARP2,10038,POLD1,5424,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,STAG1,10274,Human cancer,23333522,Synlethality,0.855
PARP2,10038,POLD4,57804,"A549,PC3,MDA468",3965078,Decipher,0.542
PARP2,10038,SMC3,9126,Human cancer,22412391,Synlethality,0.855
PARP2,10038,POLR2A,5430,"A549,PC3,MDA468",3965078,Decipher,0.503
PARP2,10038,STAG3,10734,Human cancer,23333522,Synlethality,0.855
PARP2,10038,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.551
PARP2,10038,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,SMC1A,8243,Human cancer,23333522,Synlethality,0.855
PARP2,10038,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.53
PARP2,10038,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.545
PARP2,10038,RPL13A,23521,"A549,PC3,MDA468",3965078,Decipher,0.485
PARP2,10038,RBX1,9978,"A549,PC3,MDA468",3965078,Decipher,0.548
PARP2,10038,RAD21,5885,Human cancer,23333522,Synlethality,0.855
PARP2,10038,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.545
PARP2,10038,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.557
PARP2,10038,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.554
PARP2,10038,POLM,27434,"A549,PC3,MDA468",3965078,Decipher,0.551
PARP2,10038,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.554
PARP2,10038,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.536
PARP2,10038,RAD51,5888,"A549,PC3,MDA468",3965078,Decipher,0.536
COBLL1,22837,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.446
COBLL1,22837,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.446
EIF2S2,8894,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.461
EIF2S2,8894,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461
EIF2S2,8894,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.461
CYP27A1,1593,HRAS,3265,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
CYP27A1,1593,NRAS,4893,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
CYP27A1,1593,KRAS,3845,DLD-1;DLD-1,19490893,GenomeRNAi,0.509
DHX30,22907,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.44
DHX30,22907,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.44
DSCAM,1826,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.455
DSCAM,1826,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455
DSCAM,1826,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.455
DAPK1,1612,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
LY6G6C,80740,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
LHX2,9355,MYC,4609,HMEC,22157079,GenomeRNAi,0.551
LHX2,9355,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
CDADC1,81602,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
LDLRAD4,753,CYP2D6,1565,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP2C9,1559,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP3A7,1551,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP2C19,1557,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,PDGFRA,5156,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CSF1R,1436,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,NTRK1,4914,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP3A5,1577,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,PDGFRB,5159,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,KIT,3815,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,SLC22A2,6582,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,RET,5979,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,ORM1,5004,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP3A4,1576,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,CYP1A2,1544,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,SLC22A1,6580,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,PTGS1,5742,K562;K562,20609354,GenomeRNAi,0.506
LDLRAD4,753,DDR1,780,K562;K562,20609354,GenomeRNAi,0.506
SAP18,10284,SKA3,221150,K562,31300006,CRISPR/CRISPRi,0.85
SAP18,10284,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
SAP18,10284,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
NOL8,55035,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.461
CACNG8,59283,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443
CACNG8,59283,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.443
CACNG8,59283,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
GNA12,2768,MYC,4609,HMEC,22157079,GenomeRNAi,0.548
C17orf64,124773,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461
C17orf64,124773,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.461
C17orf64,124773,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.461
ANK1,286,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
KREMEN1,83999,MYC,4609,HMEC,22157079,GenomeRNAi,0.557
ALPK3,57538,NAE1,8883,A375;A375;A375;A375;A375,23100467,GenomeRNAi,0.638
EBAG9,9166,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
EBAG9,9166,MYC,4609,HMEC,22157079,GenomeRNAi,0.554
ZNF705E,100131539,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.449
DHX37,57647,SPAG7,9552,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,DONSON,29980,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,SKA3,221150,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,XRN2,22803,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,PTTG1,9232,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,OGFOD1,55239,K562,31300006,CRISPR/CRISPRi,0.85
DHX37,57647,INTS5,80789,K562,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,ZNF830,91603,Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,MBTPS2,51360,K562,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,MASTL,84930,K562,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,INTS5,80789,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
EMC2,9694,MED14,9282,K562,31300006,CRISPR/CRISPRi,0.85
IFNGR1,3459,TUBB1,81027,null,30682083,Drug Screen,0.75
DTL,51514,NAE1,8883,A375;HCT116;HCT116,23100467,GenomeRNAi,0.611
MDM2,4193,POLR2A,5430,"A549,PC3,MDA468",3965078,Decipher,0.5
MDM2,4193,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.554
MDM2,4193,NHP2,55651,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.545
MDM2,4193,POLD4,57804,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,RRM1,6240,"A549,PC3,MDA468",3965078,Decipher,0.506
MDM2,4193,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.545
MDM2,4193,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.533
MDM2,4193,MYC,4609,HMEC,22157079,GenomeRNAi,0.524
MDM2,4193,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.557
MDM2,4193,MT1X,4501,"A549,PC3,MDA468",3965078,Decipher,0.557
MDM2,4193,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.548
MDM2,4193,NAE1,8883,HCT116;HCT116,23100467,GenomeRNAi,0.575
MDM2,4193,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,RBX1,9978,"A549,PC3,MDA468",3965078,Decipher,0.518
MDM2,4193,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.506
MDM2,4193,PARP2,10038,"A549,PC3,MDA468",3965078,Decipher,0.542
MDM2,4193,POLM,27434,"A549,PC3,MDA468",3965078,Decipher,0.521
MDM2,4193,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.545
MDM2,4193,RAD51,5888,"A549,PC3,MDA468",3965078,Decipher,0.497
MDM2,4193,RPL13A,23521,"A549,PC3,MDA468",3965078,Decipher,0.488
MDM2,4193,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,PMS2,5395,"A549,PC3,MDA468",3965078,Decipher,0.53
MDM2,4193,MTOR,2475,"A549,PC3,MDA468",3965078,Decipher,0.536
MDM2,4193,POLD1,5424,"A549,PC3,MDA468",3965078,Decipher,0.557
MDM2,4193,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.512
MDM2,4193,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.509
MDM2,4193,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.53
NAT10,55226,RPL13,6137,Jurkat,31300006,CRISPR/CRISPRi,0.85
MED30,90390,MYC,4609,HMEC,22157079,GenomeRNAi,0.488
HEMK1,51409,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.443
HEMK1,51409,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
KIAA0408,9729,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.446
KIAA0408,9729,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446
KBTBD11,9920,MYC,4609,HMEC,22157079,GenomeRNAi,0.461
MCL1,4170,PRKAR1A,5573,LAML,28319085,CRISPR/CRISPRi,0.85
MCL1,4170,NAE1,8883,A375;A375;A375;A375;A375;HCT116,23100467,GenomeRNAi,0.644
MCL1,4170,STMN1,3925,LAML,28319085,CRISPR/CRISPRi,0.85
MCL1,4170,PARP1,142,786O,31300006,CRISPR/CRISPRi,0.85
MCL1,4170,PRKAA1,5562,LAML,28319085,CRISPR/CRISPRi,0.85
MCL1,4170,UBC,7316,786O,31300006,CRISPR/CRISPRi,0.85
MCL1,4170,PIK3CG,5294,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,CIT,11113,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,GRB2,2885,K562,31300006,CRISPR/CRISPRi,0.85
ACY1,95,ERBB3,2065,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,PRKDC,5591,K562,31300006,CRISPR/CRISPRi,0.85
ACY1,95,CSNK1G2,1455,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,STMN1,3925,K562,31300006,CRISPR/CRISPRi,0.85
ACY1,95,ATM,472,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,PRKCZ,5590,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,GMPS,8833,LAML,28319085,CRISPR/CRISPRi,0.85
ACY1,95,ATR,545,K562,31300006,CRISPR/CRISPRi,0.85
ACY1,95,HMGA1,3159,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,SPAG7,9552,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,TCF25,22980,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,RNGTT,8732,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,ZNF830,91603,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,RPP30,10556,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,RPL13,6137,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,SDHC,6391,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,TRPM7,54822,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,INTS5,80789,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,EIF3C,8663,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,TRMT5,57570,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,NCBP1,4686,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,PSMD1,5707,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,VPS72,6944,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,PPAT,5471,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,GTF2H4,2968,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,WDR7,23335,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,KIF11,3832,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,NSMCE4A,54780,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,MFAP1,4236,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,MZT1,440145,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,WARS2,10352,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,EIF3D,8664,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,PPP2R1A,5518,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,SLC35A1,10559,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,SCYL1,57410,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,PNN,5411,Jurkat,31300006,CRISPR/CRISPRi,0.85
COPE,11316,UBA2,10054,K562,31300006,CRISPR/CRISPRi,0.85
COPE,11316,MRPS27,23107,Jurkat,31300006,CRISPR/CRISPRi,0.85
BNIP3L,665,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
MPHOSPH9,10198,NAE1,8883,A375,23100467,GenomeRNAi,0.5
CASP9,842,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
SSBP1,6742,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.533
SSBP1,6742,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.536
SSBP1,6742,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.536
SSBP1,6742,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.521
SSBP1,6742,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.527
SSBP1,6742,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.542
MORF4L2,9643,MYC,4609,HMEC,22157079,GenomeRNAi,0.545
MORF4L2,9643,NAE1,8883,A375;HCT116;HCT116;HCT116,23100467,GenomeRNAi,0.629
FBXL18,80028,NAE1,8883,A375;A375;A375;A375;A375;HCT116,23100467,GenomeRNAi,0.644
GNPDA1,10007,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
GNPDA1,10007,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.443
NEMF,9147,RPL13,6137,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
NEMF,9147,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
DEFB118,117285,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455
DEFB118,117285,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.455
DEFB118,117285,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.455
MAPKAPK3,7867,SLC28A1,9154,MIAPaCa-2,19519883,GenomeRNAi,0.473
MAPKAPK3,7867,TYMS,7298,MIAPaCa-2,19519883,GenomeRNAi,0.473
MAPKAPK3,7867,RRM1,6240,MIAPaCa-2,19519883,GenomeRNAi,0.473
MAPKAPK3,7867,SLC29A2,3177,MIAPaCa-2,19519883,GenomeRNAi,0.473
MAPKAPK3,7867,SLC29A1,2030,MIAPaCa-2,19519883,GenomeRNAi,0.473
GLB1,2720,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.44
GLB1,2720,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.44
CNOT11,55571,NAE1,8883,A375;A375;A375;A375;A375;HCT116;HCT116;HCT116,23100467,GenomeRNAi,0.647
C7,730,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.443
C7,730,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443
C7,730,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
GPX6,257202,ENPP1,5167,null,30682083,Drug Screen,0.75
LOC284898,284898,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.449
CCDC190,339512,NAE1,8883,A375,23100467,GenomeRNAi,0.5
PPAT,5471,ROMO1,140823,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,SLC39A9,55334,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,SPAG7,9552,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,SRSF7,6432,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,SLC35A1,10559,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,PRIM2,5558,K562,31300006,CRISPR/CRISPRi,0.85
PPAT,5471,TUBGCP3,10426,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
ASB7,140460,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.449
ASB7,140460,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449
ASB7,140460,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.449
CD28,940,NAE1,8883,A375;A375;A375;A375,23100467,GenomeRNAi,0.629
EFCAB12,90288,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.461
EFCAB12,90288,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.461
WDR97,340390,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
WDR97,340390,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443
GNL3L,54552,SKA3,221150,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,ZMAT5,55954,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,POLE2,5427,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,KARS1,3735,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RAE1,8480,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,METTL17,64745,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.452
GNL3L,54552,XPO1,7514,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,HSPA5,3309,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,ZNRD1,30834,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RPL30,6156,Jurkat,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RFC5,5985,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,PPP2R1A,5518,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.452
GNL3L,54552,PRIM2,5558,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,NUP43,348995,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RPL28,6158,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RBM17,84991,Jurkat,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,TAF1A,9015,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,NCBP1,4686,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,ZNF830,91603,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,MCM3AP,8888,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RPLP1,6176,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,POLE,5426,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,NUP85,79902,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,RPS18,6222,Jurkat,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,PTTG1,9232,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,SRP19,6728,K562,31300006,CRISPR/CRISPRi,0.85
GNL3L,54552,METAP2,10988,K562,31300006,CRISPR/CRISPRi,0.85
ORM1,5004,PDLIM5,10611,K562;K562;K562;K562,20609354,GenomeRNAi,0.587
ORM1,5004,PPP3CB,5532,K562,20609354,GenomeRNAi,0.443
ORM1,5004,SV2B,9899,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,UGT1A7,54577,K562;K562;K562,20609354,GenomeRNAi,0.557
ORM1,5004,RO60,6738,K562;K562,20609354,GenomeRNAi,0.527
ORM1,5004,WNT5A,7474,K562,20609354,GenomeRNAi,0.443
ORM1,5004,TBCCD1,55171,K562;K562,20609354,GenomeRNAi,0.512
ORM1,5004,SEL1L,6400,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SESTD1,91404,K562;K562,20609354,GenomeRNAi,0.515
ORM1,5004,PPP1R2,5504,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SLC50A1,55974,K562;K562,20609354,GenomeRNAi,0.53
ORM1,5004,ZNF473,25888,K562;K562,20609354,GenomeRNAi,0.515
ORM1,5004,PYROXD1,79912,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,PRMT8,56341,K562,20609354,GenomeRNAi,0.44
ORM1,5004,SEPTIN6,23157,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,TPM1,7168,K562;K562,20609354,GenomeRNAi,0.512
ORM1,5004,SNX10,29887,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,PLEKHM1,9842,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,UCP2,7351,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SPTB,6710,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SETMAR,6419,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,PDE6H,5149,K562,20609354,GenomeRNAi,0.44
ORM1,5004,THAP1,55145,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SRI,6717,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,UBA6,55236,K562;K562,20609354,GenomeRNAi,0.515
ORM1,5004,PDE6C,5146,K562,20609354,GenomeRNAi,0.443
ORM1,5004,TNFRSF9,3604,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,UBE3A,7337,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,RCAN2,10231,K562,20609354,GenomeRNAi,0.443
ORM1,5004,TJP1,7082,K562;K562,20609354,GenomeRNAi,0.527
ORM1,5004,TAS2R14,50840,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,TRIM24,8805,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,RCAN1,1827,K562,20609354,GenomeRNAi,0.44
ORM1,5004,PLOD2,5352,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,RPL36A,6173,K562;K562,20609354,GenomeRNAi,0.518
ORM1,5004,UTP14A,10813,K562;K562,20609354,GenomeRNAi,0.539
ORM1,5004,SKP1,6500,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,ZNF140,7699,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,SNTA1,6640,K562;K562,20609354,GenomeRNAi,0.587
ORM1,5004,TRIP11,9321,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,RTP4,64108,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,RYK,6259,K562,20609354,GenomeRNAi,0.44
ORM1,5004,SCAF11,9169,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,PGLS,25796,K562;K562;K562;K562,20609354,GenomeRNAi,0.581
ORM1,5004,SMARCA1,6594,K562;K562,20609354,GenomeRNAi,0.506
ORM1,5004,RPL5,6125,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,SP100,6672,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,TFAP2B,7021,K562;K562,20609354,GenomeRNAi,0.53
ORM1,5004,TLE1,7088,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,SYT11,23208,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,ZP3,7784,K562;K562,20609354,GenomeRNAi,0.521
ORM1,5004,RPL21,6144,K562;K562,20609354,GenomeRNAi,0.533
ORM1,5004,PRKCQ,5588,K562;K562,20609354,GenomeRNAi,0.521
ORM1,5004,SORBS1,10580,K562;K562,20609354,GenomeRNAi,0.503
ORM1,5004,RPL35,11224,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,PLCB1,23236,K562,20609354,GenomeRNAi,0.443
ORM1,5004,RARA,5914,K562;K562,20609354,GenomeRNAi,0.509
ORM1,5004,PPP3CA,5530,K562,20609354,GenomeRNAi,0.44
ORM1,5004,SRSF1,6426,K562,20609354,GenomeRNAi,0.446
